"pred","predicted","customer_id","est_income","hold_bal","pref_cust_prob","imp_cscore","RiskScore","card_offer","demographic_slice_AX03efs","demographic_slice_CARDIF2","country_reg_W","ad_exp_N"
"No",0,530328,33581.8647821665,9,0.160254434858389,613,574.347017655198,"0",1,0,1,1
"No",0,858389,37961.4342289718,9,0.339232404721331,639,760.352368055964,"0",1,0,1,0
"Yes",1,813153,114131.738397261,17.2830488966055,0.429241303459466,649,539.237450075585,"1",1,0,0,0
"No",0,141588,18651.7408583489,20.7436538918361,0.340282110312602,679,679.695425134713,"0",1,0,0,0
"No",0,267420,443.386513730096,10.7807941187165,0.365798734843071,562,428.056220704973,"0",1,0,0,1
"No",0,111442,28353.9954743845,19.4258915807395,0.760676086006475,688,568.531839158547,"1",1,0,0,1
"No",0,958189,13694.9239263919,21.2650303900087,0.125596490221788,660,529.363479872034,"0",1,0,0,0
"No",0,204086,46608.1218518568,2,0.169318742022555,552,670.74293860937,"0",1,0,1,0
"No",0,269990,24519.920834872,28.0479559545161,0.437682010966197,652,578.93672518518,"0",1,0,0,1
"No",0,463190,62433.8335189106,6,0.5020380691515,624,706.470729370912,"0",1,0,1,1
"No",0,209900,20468.2779400762,2,0.174539843379056,664,616.882938632456,"0",1,0,1,0
"No",0,298787,51694.5872632574,32.4322386566952,0.392156505962118,528,599.07859352386,"0",1,0,0,0
"No",0,704,33414.3068491268,8,0.335028426583961,545,771.380107676431,"0",1,0,1,0
"No",0,161062,292.843287894095,21.1454373268686,0.043769831056429,567,712.472027290919,"0",1,0,0,1
"No",0,946892,8342.43253962763,3,0.93102924760453,630,594.909632149624,"0",1,0,1,1
"No",0,643852,34303.4599353621,8,0.308243570143245,654,665.156364018787,"0",1,0,1,0
"No",0,933161,24479.4702931348,20.6172914459824,0.306480362092564,611,485.916177487715,"0",1,0,0,0
"No",0,845042,11569.7333900766,11,0.0761440637128719,567,678.522932040951,"0",1,0,1,0
"No",0,527972,64186.1490898807,3,0.502734462510991,595,606.844688518362,"0",1,0,1,1
"No",0,915937,30538.3538448647,26.1406053655104,0.809864629720843,629,668.879036623091,"1",1,0,0,1
"No",0,919234,6350.45586384563,14.1871978471869,0.721068487157648,528,633.354521664055,"0",1,0,0,0
"No",0,901861,52694.0946629629,19.1626150199639,0.510100051706369,543,686.83420753724,"0",1,0,0,1
"No",0,871058,32579.3648669124,21.3022356034394,0.1206821424712,645,741.068322822975,"0",1,0,0,1
"No",0,526435,12220.1792267814,3,0.24794779433013,596,495.276813124127,"0",1,0,1,1
"No",0,169194,14461.3569400662,10,0.0270707850888676,695,762.926280362261,"0",1,0,1,1
"No",0,649982,42650.9688692379,18.9983393649059,0.644574944587458,679,567.539530929578,"0",1,0,0,0
"No",0,931105,32790.8704653166,4,0.0910908533179734,633,727.861202094616,"0",1,0,1,0
"No",0,904477,89012.3641694779,18.3725331644663,0.345313437245715,617,654.046755710957,"0",1,0,0,1
"No",0,247463,5924.25618561608,8.83518997460088,0.701634384049941,664,623.956688966553,"0",1,0,0,0
"No",0,209776,3907.66164405258,10.9543536247925,0.439307619988106,688,659.21595066638,"0",1,0,0,1
"No",0,728835,91828.9185072279,2,0.176322332972797,657,558.145207318941,"0",1,0,1,1
"No",0,273985,26321.5005956055,7,0.488988068465434,512,675.882379310676,"0",1,0,1,0
"No",0,156859,81816.8571852397,8,0.151440246238285,545,765.154339399658,"0",1,0,1,0
"No",0,909493,60902.7587306637,17.2594856356354,0.0990421031372902,536,659.586305171642,"0",1,0,0,1
"No",0,644549,6113.86772248239,24.8558678543417,0.543910410445067,610,591.637989154822,"0",1,0,0,1
"No",0,863787,50047.8590134478,7,0.118125269047874,572,616.197052737278,"0",1,0,1,0
"No",0,528587,14627.5159403774,4,0.518876778165653,698,627.281894255452,"0",1,0,1,0
"No",0,640958,38076.4288153366,5,0.0537245963242454,610,749.091646179681,"0",1,0,1,1
"No",0,542931,55325.8580494575,1,0.213115001032104,563,556.070231017004,"0",1,0,1,0
"No",0,51484,45919.559322456,5,0.523134260548357,530,721.246835273658,"0",1,0,1,1
"No",0,618604,11328.8501768224,22.0426729468118,0.007298688397559,681,811.805800758699,"0",1,0,0,0
"No",0,8065,35215.4317566337,15.8537142897763,0.297739469981998,543,562.685835279528,"0",1,0,0,1
"Yes",1,10226,115582.370724005,21.5336056185273,0.449824498733025,680,619.08909753671,"1",1,0,0,0
"No",0,824410,60689.4782995808,22.9904791862191,0.165951655519578,657,749.515806858997,"0",1,0,0,0
"No",0,712702,60162.564735939,14,0.205006300762497,635,566.691451401643,"0",1,0,1,0
"No",0,462434,85306.1463673566,8,0.382046237212267,543,626.510932511077,"0",1,0,1,0
"No",0,650002,71820.2564606021,1,0.33519043046393,696,692.922524685085,"0",1,0,1,0
"No",0,289422,52130.7114195187,6,0.137460265954039,662,621.153070610051,"0",1,0,1,1
"No",0,198268,13797.7729930055,4,0.879592335298629,662,659.199568734457,"0",1,0,1,1
"No",0,453885,45701.8129632153,13,0.0804973258624283,554,612.578339156172,"0",1,0,1,0
"No",0,494135,54355.5270904915,0,0.387871690503209,646,679.712318755768,"0",1,0,1,1
"No",0,645315,68161.2335272517,6,0.173386934762278,672,671.838115358951,"0",1,0,1,0
"No",0,241603,56704.7866421321,7,0.196196966238867,699,511.005971494161,"0",1,0,1,1
"No",0,962685,12392.9614412705,10,0.628000951595542,682,671.168375552593,"0",1,0,1,1
"No",0,304399,1827.91236429428,30.1921252304425,0.267145201436379,550,659.161912998219,"0",1,0,0,0
"No",0,630223,2316.01252311033,13.7226924040416,0.564176629095878,543,659.161451508187,"0",1,0,0,1
"No",0,179318,35908.0842757852,20.0065357148715,0.26288221330016,569,702.789694187932,"0",1,0,0,1
"No",0,745539,18165.5415691468,10,0.568110720938384,583,768.88739743555,"0",1,0,1,0
"No",0,192982,48066.1589779704,2,0.677299060831129,505,647.995110884435,"0",1,0,1,1
"No",0,454184,80970.7302573716,15.9489328805342,0.111541116014856,559,721.328850994256,"0",1,0,0,1
"No",0,811780,44267.3428436538,16.6228823070414,0.0531660111630699,664,694.058603458197,"0",1,0,0,1
"No",0,310194,686.332960103297,7,0.149374576477335,690,762.103343666416,"0",1,0,1,0
"No",0,56950,14210.8383178836,2,0.450097113421082,664,867.815965545312,"0",1,0,1,1
"No",0,648542,40164.2261842025,7,0.0129964691418263,535,711.939483755844,"0",1,0,1,0
"No",0,886685,72762.9100056688,9,0.128758444196137,662,707.466594488697,"0",1,0,1,1
"No",0,415669,836.026057209121,13.1240939087758,0.124272433060134,589,667.916769203929,"0",1,0,0,0
"No",0,986725,7661.55442027254,24.3282060192463,0.250791982898567,512,706.347252085168,"0",1,0,0,0
"Yes",1,605878,80836.5865552673,18.9063103756612,0.709685290763774,543,549.406293509555,"1",1,0,0,1
"No",0,288216,20235.6815511086,23.8773260319816,0.746600790587503,616,673.70493311546,"0",1,0,0,1
"No",0,507180,17504.1360120905,10,0.146289328743977,550,830.822863762186,"0",1,0,1,0
"No",0,443689,51507.3055220804,27.8693777765811,0.599007540701562,661,631.512166291705,"1",1,0,0,0
"No",0,469406,52723.2355509523,6,0.347673105769273,650,732.086048100334,"0",1,0,1,1
"No",0,589930,56503.1029461258,21.9982297244569,0.309590854315438,518,826.478375424945,"0",1,0,0,0
"No",0,645411,63280.9039867216,10,0.0937127715943708,610,642.336608463946,"0",1,0,1,1
"No",0,837502,69852.0847463718,2,0.106535658728755,627,590.547743965515,"0",1,0,1,0
"No",0,839506,6207.62741040091,4,0.509159256467048,555,613.870190707446,"0",1,0,1,0
"No",0,427918,17725.1036438914,25.3149405530308,0.800302621890185,606,655.340671018702,"0",1,0,0,1
"No",0,94181,23125.9893139044,10.1304035626107,0.228975797739666,586,674.308568295631,"0",1,0,0,1
"No",0,713684,50528.1235904534,2,0.103685484130299,664,730.281816885725,"0",1,0,1,1
"No",0,813758,38756.6467534829,15.6218819694152,0.64627584870298,695,467.655002042201,"0",1,0,0,1
"No",0,103887,42961.5710066632,8,0.331175300384954,578,644.087472744339,"0",1,0,1,0
"No",0,415634,26455.7831790732,24.0295850215574,0.173132588885158,667,712.510435618272,"0",1,0,0,1
"Yes",1,781392,69747.6243382589,25.7177591589872,0.732762917109819,656,781.184688426419,"1",1,0,0,0
"No",0,5938,18339.5181962703,21.9678817617948,0.176360128621827,679,675.447280231734,"0",1,0,0,0
"No",0,467194,29234.8668111918,10,0.88201433688938,523,506.588742776737,"0",1,0,1,1
"No",0,954848,45356.3360690286,13,0.34630391406709,539,586.304892225494,"0",1,0,1,0
"No",0,481927,36887.9359771932,1,0.101649693849905,675,626.951621880455,"0",1,0,1,1
"No",0,260638,30237.0685205114,6,0.177118533221769,532,702.616578554746,"0",1,0,1,1
"No",0,72233,45180.0333810013,6,0.0942681528225468,625,710.015904243253,"0",1,0,1,1
"No",0,209121,28772.3152362196,7,0.612438972599867,583,683.462424558952,"0",1,0,1,0
"No",0,82914,14869.7357519394,1,0.0126836683068929,644,664.867029999181,"0",1,0,1,0
"No",0,657967,23631.7266562775,3,0.206381929587233,556,706.697054352568,"0",1,0,1,1
"No",0,148176,37070.1869659731,5,0.160997819199952,602,672.997216758558,"0",1,0,1,1
"No",0,633591,13877.4739467722,4,0.0180421199777565,628,692.942384938756,"0",1,0,1,1
"No",0,890426,89305.7842804051,2,0.0247689439405905,690,854.295582529869,"0",1,0,1,0
"No",0,77417,50439.1407703426,19.6021595119048,0.123771942356061,682,558.348523668824,"0",1,0,0,0
"No",0,311897,62270.0168219381,8,0.300493357827053,572,765.558537543819,"0",1,0,1,0
"No",0,382775,59370.2795404437,7,0.114862980815777,594,654.561391190585,"0",1,0,1,1
"No",0,247869,16871.7990006647,18.4400776053844,0.601271202362702,697,729.820590300344,"0",1,0,0,1
"No",0,963809,40438.921413553,4,0.108123168275723,591,686.596284197336,"0",1,0,1,0
"No",0,43701,25468.2221046475,9,0.478610467587778,516,611.757716458125,"0",1,0,1,0
"No",0,401760,62564.3466459213,19.1551908403233,0.333279574440732,633,460.618940434427,"0",1,0,0,1
"No",0,691984,11732.4514685282,6,0.235477582411229,638,912.643779295027,"0",1,0,1,0
"No",0,640058,20039.5827916094,4,0.26337180856856,626,835.983312414189,"0",1,0,1,0
"No",0,387947,23459.837316428,6,0.191464598208951,619,606.725109712875,"0",1,0,1,0
"No",0,944976,35654.8596464291,13,0.823161247051254,564,581.564145203413,"0",1,0,1,1
"No",0,641317,20565.3309227324,0,0.10914344594583,596,621.739956411441,"0",1,0,1,0
"No",0,529042,12990.0736764608,24.944221303638,0.200096525106743,647,599.489130506635,"0",1,0,0,1
"No",0,772000,73458.0272710765,18.9485559445736,0.169147471645201,514,686.741709818376,"0",1,0,0,1
"No",0,350376,76346.5257959919,22.3948852508937,0.282732111416316,591,595.336581355003,"0",1,0,0,0
"No",0,806888,102554.88545796,14.5785064239445,0.111598139181952,669,715.113420304398,"0",1,0,0,1
"No",0,715723,15280.0463801452,4,0.157582921048408,567,572.704673891206,"0",1,0,1,0
"No",0,60748,8498.67776244587,4,0.226557987068095,571,576.015444304315,"0",1,0,1,0
"No",0,901388,4081.68398605419,12.5068072780522,0.431597844269069,502,814.198594953645,"0",1,0,0,1
"No",0,904614,59282.2252245966,22.5191979732485,0.275915389580051,519,567.28386770174,"0",1,0,0,0
"No",0,183397,15371.6519676057,5,0.32119068108399,524,664.97421455497,"0",1,0,1,0
"No",0,228047,27749.2254206536,18.6453082885474,0.560680841114777,614,634.43048790611,"0",1,0,0,1
"No",0,901544,60158.633822951,13,0.439676567878461,574,744.876615634216,"0",1,0,1,0
"No",0,723328,5391.95921639289,2,0.277036491081586,671,682.938604156373,"0",1,0,1,1
"No",0,906507,17260.8369416032,9,0.724734529838929,505,726.998139459463,"0",1,0,1,1
"Yes",1,775682,57283.4908641237,22.9484224414755,0.962989333260617,644,540.111787559085,"1",1,0,0,1
"No",0,599358,21920.2955673681,22.1687736155419,0.663025916676864,670,691.132527815555,"0",1,0,0,1
"No",0,993774,42470.8860506004,2,0.0323221973756077,665,469.634510979581,"0",1,0,1,0
"No",0,207819,9155.20007913317,27.5930549087036,0.0939642574544318,625,570.373270594476,"0",1,0,0,0
"No",0,80094,43453.5897767486,21.3545357744152,0.681724093839255,581,720.710830629928,"0",1,0,0,1
"No",0,779506,29848.3864824936,22.4818879864515,0.371263454730935,607,718.680698439558,"0",1,0,0,0
"No",0,445374,23848.3340552921,20.1272218975391,0.161209653690442,538,887.87952097707,"0",1,0,0,0
"Yes",1,851271,70022.7181399363,24.8133976986305,0.883108115099401,533,663.781962658261,"1",1,0,0,0
"No",0,740808,78995.3867912489,6,0.163504730630569,624,711.446651384626,"0",1,0,1,1
"No",0,625905,14579.8782743127,7,0.650071126213474,676,618.65932512609,"0",1,0,1,1
"No",0,891459,20590.6538778996,1,0.251738244020054,653,619.762216272287,"0",1,0,1,1
"No",0,586888,22490.5085995891,18.9298789108362,0.0829889607921983,589,687.748911480487,"0",1,0,0,0
"No",0,521578,54018.0739364692,11,0.241085589090903,521,748.600177601017,"0",1,0,1,1
"No",0,385588,36310.6987784805,15.9769737869517,0.0423584339366774,653,682.816437671966,"0",1,0,0,0
"No",0,296275,67882.0319562214,2,0.528873090744652,620,691.21607094153,"0",1,0,1,0
"No",0,828508,21817.589313109,22.5877405298403,0.305933992394364,510,694.6197748082,"0",1,0,0,1
"No",0,327418,45789.0907730805,17.4412776926492,0.199633468462782,693,620.109692612201,"0",1,0,0,0
"No",0,479065,2073.30908584424,10,0.312890126081975,697,645.586461939603,"0",1,0,1,1
"No",0,4569,1921.07463927456,2,0.117058360019082,641,662.913702890079,"0",1,0,1,0
"No",0,979570,58423.0475486663,18.6505852069888,0.414195116409626,562,739.164648119555,"0",1,0,0,0
"No",0,956366,68621.6398838062,12,0.405430552648835,538,719.604982094703,"0",1,0,1,0
"No",0,772094,25168.9903441734,22.7903083444322,0.192231377143488,592,657.197470917267,"0",1,0,0,0
"No",0,844060,31094.7009969604,1,0.148997133149518,618,573.351446200608,"0",1,0,1,1
"No",0,996622,7028.67099448167,20.8161069430322,0.995069549164255,613,817.250186208673,"1",1,0,0,0
"No",0,943747,5328.68167760281,28.353118839837,0.276693361646753,636,684.764130156964,"0",1,0,0,1
"No",0,16765,31321.5896862766,13.8427227219843,0.392045940994625,673,578.320148984829,"0",1,0,0,0
"No",0,604325,96230.236859886,2,0.624469374381886,645,644.142145233426,"0",1,0,1,1
"No",0,511192,76224.8518101382,2,0.426286500097134,502,525.686879588997,"0",1,0,1,0
"No",0,675979,69352.255557121,24.1297805284015,0.00641650834508722,585,760.216782983167,"0",1,0,0,0
"No",0,794566,32676.0493134129,10,0.195746508297866,515,757.095461661428,"0",1,0,1,0
"No",0,686287,13135.166059414,2,0.186901248048831,619,705.481096221976,"0",1,0,1,0
"No",0,852189,14308.0756097713,6,0.203390089757663,637,640.240086572302,"0",1,0,1,1
"No",0,793044,15743.5521031181,7,0.226292244994455,547,701.510866753673,"0",1,0,1,1
"No",0,684534,67540.9111920006,11,0.143020244060552,664,820.477553303813,"0",1,0,1,1
"No",0,484381,9524.9670062008,29.6077543161488,0.446929320083308,530,618.771686534899,"0",1,0,0,0
"No",0,295534,33115.3404866411,2,0.117899492292767,648,737.767654721318,"0",1,0,1,1
"No",0,126685,58131.3456022039,6,0.32936130511151,638,696.028990652039,"0",1,0,1,0
"Yes",1,261833,105739.553495214,20.3385169369401,0.520762450532956,681,707.587367691251,"1",1,0,0,1
"No",0,851134,53032.4205571385,1,0.190879504509872,675,743.604363588784,"0",1,0,1,1
"No",0,335334,71773.3533917046,4,0.164800329864116,504,816.693969979468,"0",1,0,1,0
"No",0,81164,37416.5932041112,4,0.101074916408475,640,604.730557663916,"0",1,0,1,1
"No",0,755645,75691.0979735361,4,0.319767738978537,638,730.136187171097,"0",1,0,1,0
"No",0,474314,30425.0340902596,2,0.148630609502843,513,585.431465255095,"0",1,0,1,1
"Yes",1,786757,89887.7110388283,4,0.83343933841609,629,721.69808532741,"1",1,0,1,1
"No",0,583442,57631.8434608252,17.6756822722756,0.266277751904952,686,715.000024843631,"0",1,0,0,1
"No",0,860917,33719.9047085305,11,0.455404606218356,565,703.214343714221,"0",1,0,1,0
"No",0,806431,25811.8136609365,1,0.340829570174881,559,588.746482939445,"0",1,0,1,1
"No",0,568949,35383.8212017855,5,0.174212163123125,585,538.870267483299,"0",1,0,1,0
"No",0,810732,2316.48566905708,13,0.0952199112658105,556,599.876754100499,"0",1,0,1,0
"No",0,241606,74641.8943885464,13,0.188423064100433,632,704.622883456511,"0",1,0,1,0
"No",0,593414,55496.8317158288,5,0.177143388314645,636,703.815271006008,"0",1,0,1,1
"No",0,109458,34052.4328463751,7,0.542753001965298,553,634.811132185032,"0",1,0,1,1
"No",0,534222,29768.3834183638,7,0.523626199434834,698,898.436101604127,"0",1,0,1,0
"No",0,900344,32223.8778638187,6,0.324706554465452,595,474.450115917606,"0",1,0,1,0
"Yes",1,606396,66327.4003957019,20.6327247635759,0.864340588339904,520,605.41156656902,"1",1,0,0,1
"No",0,848236,13037.5637405408,24.6619264487698,0.102099645016218,569,782.294203296335,"0",1,0,0,0
"No",0,672696,14052.462626898,12.3688414621194,0.497888020719478,617,695.309506575024,"0",1,0,0,1
"No",0,183004,62944.1937055242,7,0.25300940743308,522,736.138202439208,"0",1,0,1,0
"Yes",1,362182,124484.827045474,15.0340869347765,0.410857050550125,580,734.496969051223,"1",1,0,0,1
"Yes",1,634493,66689.1596274945,1,0.904698014365462,578,879.446323568353,"1",1,0,1,0
"No",0,47691,47845.4970670318,16.8533040938801,0.281799710953383,669,749.654799128306,"0",1,0,0,0
"No",0,540400,19585.4800158286,17.0494452920375,0.157522731934792,657,631.777274498535,"0",1,0,0,1
"No",0,417614,49248.4290983703,16.8556311827031,0.475960540426624,573,694.123744859005,"0",1,0,0,1
"No",0,757094,70395.5192891045,6,0.107580453675265,571,895.989929102656,"0",1,0,1,1
"No",0,337364,33245.6246930325,22.3869082134701,0.207393926531657,640,668.214695187321,"0",1,0,0,0
"Yes",1,951965,68384.5119959906,22.2201104449106,0.772604817989114,528,574.24182851127,"1",1,0,0,0
"No",0,332943,66480.2926187817,19.3114990208512,0.152239231741139,529,894.939364436732,"0",1,0,0,1
"No",0,433105,31721.5953828126,13.8280978602483,0.101058862017924,566,514.798120854389,"0",1,0,0,0
"No",0,437321,10121.080953058,7,0.145958138006479,533,643.362074155622,"0",1,0,1,1
"No",0,571537,687.0374424572,6,0.116903231338457,698,649.414374256256,"0",1,0,1,0
"No",0,918656,43571.1364492221,5,0.289167493492294,626,740.657574990013,"0",1,0,1,0
"No",0,894445,49094.8854235062,2,0.308385310594773,575,644.445906122321,"0",1,0,1,1
"No",0,176233,59411.1670208881,24.4522308306843,0.524539409555562,541,526.206838803211,"0",1,0,0,1
"No",0,631624,55204.1477491544,26.9656035871844,0.0471158507533589,587,603.284382884015,"0",1,0,0,0
"No",0,786365,15588.7034778526,16.286003700975,0.561299501939826,637,581.837709965018,"0",1,0,0,1
"No",0,459223,48650.4418721534,15.7715134676918,0.234113463605983,572,698.439407399884,"0",1,0,0,1
"No",0,136181,32359.0468162454,5,0.633874934049141,699,686.44681839681,"0",1,0,1,0
"No",0,471901,40833.3641025807,17,0.133258534976315,530,594.176241037478,"0",1,0,1,0
"No",0,834418,80116.1607804712,15.3918448368446,0.0512370339519346,665,691.816521822706,"0",1,0,0,1
"No",0,254831,38044.0825443033,5,0.8322778323869,635,739.644505864421,"0",1,0,1,1
"No",0,556804,17378.5074538986,5,0.178102820920407,531,864.421469403576,"0",1,0,1,1
"No",0,241605,19983.2746092859,20.9799328331483,0.781637602388136,510,541.660236490471,"0",1,0,0,1
"Yes",1,739007,88273.6944774958,3.11409059754481,0.530592999749361,697,705.34820357666,"0",1,0,0,0
"No",0,760692,38868.541768601,5,0.668884551456714,649,555.329960021068,"0",1,0,1,0
"No",0,924919,65166.421199749,19.0809241654609,0.0795141646559245,665,669.963682283349,"0",1,0,0,0
"No",0,863240,30008.5693188451,12,0.898980481941346,637,692.379470167757,"1",1,0,1,0
"No",0,197767,10273.1665329155,2,0.175765400054731,691,704.78850858245,"0",1,0,1,0
"No",0,852138,58621.8880360524,7,0.111328587946206,569,721.088411993937,"0",1,0,1,1
"No",0,397538,40111.5463535186,19.9160917687011,0.0385670764462124,609,658.089021567544,"0",1,0,0,0
"No",0,278955,61245.3169422414,17.5143404822114,0.240571640930784,541,810.713120809755,"0",1,0,0,0
"No",0,34876,59601.3849330102,14.2035036375078,0.305762274425128,575,723.725380643126,"0",1,0,0,1
"No",0,72272,3243.68222109539,18.1451626877178,0.464459878914939,515,600.950414949489,"0",1,0,0,1
"No",0,918814,15899.5429373606,6,0.76737782661613,512,631.734394245792,"0",1,0,1,0
"No",0,459097,11892.7828931268,12,0.203741717012257,599,808.935545435144,"0",1,0,1,0
"No",0,757994,22660.7904772836,15.2130946904141,0.572573063259218,558,775.220067941771,"0",1,0,0,1
"No",0,417773,82011.1708271959,20.8349393617505,0.0911781719112724,508,669.569566939142,"0",1,0,0,0
"No",0,623085,47418.9164857852,10.7850117264362,0.591145747157104,568,591.550050244488,"0",1,0,0,1
"Yes",1,143936,38392.5895408948,23.2835933719101,0.952957391610231,657,603.298805812298,"1",1,0,0,1
"No",0,447783,57015.9531108468,20.4518867884373,0.253306962872505,572,650.236930265552,"0",1,0,0,0
"No",0,294653,80546.4789858548,7,0.709228078894824,653,768.216760178274,"1",1,0,1,0
"No",0,110637,31590.7920198489,6,0.49072642977578,544,730.580959258555,"0",1,0,1,0
"No",0,187136,72502.4036598314,27.586138412414,0.124708316657212,530,571.318017545592,"0",1,0,0,0
"No",0,506222,61332.9198026174,0,0.162333431713906,512,797.023007492483,"0",1,0,1,1
"No",0,496234,71108.5143838776,26.4271508520926,0.190334543786016,553,428.843502008009,"0",1,0,0,0
"No",0,873862,54438.3659728925,9,0.219373000038381,501,770.196824664293,"0",1,0,1,1
"No",0,123419,10492.6104734815,22.5602458784697,0.117959927242604,595,520.616850935872,"0",1,0,0,1
"No",0,378789,8502.49280638271,4,0.810973916139125,684,647.7612909113,"0",1,0,1,0
"No",0,619040,10310.6030399656,22.1271932247906,0.101105478147309,657,696.75524112586,"0",1,0,0,1
"No",0,865210,60149.7771663787,10,0.266295969754304,541,650.613802530788,"0",1,0,1,1
"No",0,66358,49151.3641996899,15,0.319516819339611,681,619.360762222381,"0",1,0,1,1
"No",0,612485,57291.3933662067,3,0.15795903287392,666,636.786706683231,"0",1,0,1,0
"No",0,949117,7091.80638651852,3,0.741686227763371,678,619.654347390203,"0",1,0,1,0
"No",0,368111,63547.6857166689,23.7627027308665,0.274589007987142,559,670.072895157489,"0",1,0,0,0
"No",0,179721,26487.6409441548,27.7356113455714,0.466673887787167,684,797.422896599667,"0",1,0,0,0
"No",0,675169,32575.3346693541,17.2732074052678,0.163957242010467,666,675.225243541927,"0",1,0,0,0
"No",0,4446,29918.970132184,5,0.164917357930458,668,530.022939494873,"0",1,0,1,0
"No",0,662827,100641.847385141,17.3605434168193,0.186209974367557,625,450.259513219242,"0",1,0,0,0
"No",0,918975,25271.0548918401,11,0.192832425097407,601,778.219329683627,"0",1,0,1,1
"No",0,801824,80088.311142671,2,0.13154352146081,556,578.243080810278,"0",1,0,1,0
"No",0,792647,58642.0620801434,7,0.163368290762749,555,793.000599012553,"0",1,0,1,1
"No",0,617873,46866.4943648956,22.3339951781061,0.156663751003145,523,565.12145140602,"0",1,0,0,0
"No",0,372398,55175.9449085143,24.5981049838179,0.123792693341327,633,829.06325505263,"0",1,0,0,1
"No",0,913836,784.680273907274,2,0.482867614089279,619,728.660164481007,"0",1,0,1,0
"No",0,102586,103809.794187163,11.7164098123435,0.159678524011708,625,709.144432086817,"0",1,0,0,0
"No",0,737695,9064.87596492351,17.7765714927016,0.0762427457249245,506,741.874152009613,"0",1,0,0,1
"No",0,783048,62738.5377934112,24.8029271882128,0.298808699940141,656,524.304198527387,"0",1,0,0,0
"No",0,182247,20917.8575351109,0,0.147277242877365,658,649.387004060764,"0",1,0,1,1
"No",0,989087,49698.6202971882,4,0.109886933296824,545,429.513771562212,"0",1,0,1,1
"Yes",1,938018,115203.970854844,19.0380248923521,0.550717089684628,672,692.223915272418,"1",1,0,0,1
"No",0,690455,58131.4101056703,16,0.108505124239534,603,668.754036957656,"0",1,0,1,1
"No",0,611117,45334.5398925942,25.0485328454752,0.0672492618988124,613,655.572903359899,"0",1,0,0,1
"No",0,217091,59203.6460565084,5,0.181452660725076,674,722.717610060961,"0",1,0,1,1
"No",0,439266,24904.9401165809,10,0.10472568054008,586,709.776821055957,"0",1,0,1,1
"No",0,189032,42654.6462753987,17.7910228280831,0.649803019866602,595,545.383199722158,"0",1,0,0,0
"No",0,250534,40660.7200088009,2,0.0424849250280567,592,774.315561946997,"0",1,0,1,0
"No",0,504097,47085.306792356,17.8592488587459,0.214673811828394,529,485.244201208678,"0",1,0,0,0
"No",0,568110,58678.3797932051,1,0.785084982593222,674,617.680595477518,"0",1,0,1,1
"No",0,58805,56501.2023145613,13.8803338553012,0.202917803285892,528,675.139584762928,"0",1,0,0,1
"No",0,169005,55214.9224291749,2,0.344915529237853,514,703.045603412897,"0",1,0,1,1
"No",0,155542,83048.3122974643,22.7077554976085,0.152302573643022,594,690.252304035034,"0",1,0,0,1
"No",0,868493,42798.3609746515,15.0236850624939,0.728355441283365,549,824.300686473185,"0",1,0,0,1
"No",0,889071,11107.14845577,20.6557201385271,0.393490296153315,505,689.876236034005,"0",1,0,0,1
"No",0,605652,38487.571113828,3,0.567184424571466,660,702.616014392706,"0",1,0,1,1
"No",0,961839,52619.0393897714,21.5943843460258,0.394838351242679,532,732.32957520784,"0",1,0,0,1
"No",0,642767,2155.536475136,13.3819340998275,0.669585688551738,655,701.158850115694,"0",1,0,0,1
"No",0,368936,61346.1204234318,14,0.783126802731483,609,704.701151676602,"1",1,0,1,0
"No",0,555208,69688.4693199596,21.7563224882295,0.332049711565988,566,549.037238333401,"0",1,0,0,1
"No",0,128346,17601.5271995876,26.2622132355424,0.192628977478177,693,689.299138931562,"0",1,0,0,1
"No",0,40297,43077.7879991087,20.5048617889704,0.0857922046490033,567,622.32075411182,"0",1,0,0,1
"No",0,421775,86464.357966356,12,0.569969796315899,641,480.134907314104,"1",1,0,1,1
"No",0,133090,30204.353755706,1,0.15881751614854,609,663.968649664626,"0",1,0,1,0
"No",0,297216,32539.5186297545,24.8412197513748,0.205036995583692,666,665.302980842206,"0",1,0,0,1
"No",0,492089,41317.0889466461,16.5691684593685,0.183568669976883,596,832.942433805153,"0",1,0,0,0
"No",0,516564,26049.713071226,10,0.0856127541674708,687,654.627204427508,"0",1,0,1,0
"No",0,115920,15209.5833891229,20.5417284688871,0.167287495616104,504,745.477544752407,"0",1,0,0,0
"No",0,961783,57233.29361972,24.7435510546652,0.216778789673193,679,600.123885751481,"0",1,0,0,0
"No",0,748543,8674.98086938711,3,0.195309689181689,684,618.972606651766,"0",1,0,1,1
"No",0,106496,26992.6921329419,6,0.0707502068902467,633,729.20726163348,"0",1,0,1,1
"No",0,758556,43713.5273922968,19.4849375853145,0.32017939165033,615,777.158086467433,"0",1,0,0,1
"No",0,461064,54718.9244393784,6,0.509701307495395,569,758.189397067471,"0",1,0,1,0
"No",0,351392,38002.774297463,7,0.698154201221654,579,591.324010685696,"0",1,0,1,0
"No",0,236290,65946.6217773934,27.532409596907,0.23830626077752,651,568.953681958187,"0",1,0,0,0
"No",0,208278,21001.2759789507,22.2494724174514,0.239352651612744,671,595.746531612788,"0",1,0,0,0
"No",0,828368,7663.59668507835,3,0.230121669731089,567,703.390250919073,"0",1,0,1,0
